Tournament,Stage,Match Type,Map,Team,Composition,Winrate,Total Maps Played
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Split,FUT Esports,"fade,omen,raze,viper,waylay",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Split,Gentle Mates,"astra,fade,raze,viper,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Split,Karmine Corp,"astra,skye,tejo,viper,waylay",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,Split,Natus Vincere,"chamber,omen,raze,skye,viper",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Bind,GIANTX,"brimstone,raze,sage,skye,viper",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Bind,Gentle Mates,"astra,fade,viper,waylay,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Bind,Natus Vincere,"brimstone,raze,skye,tejo,viper",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Bind,Team Heretics,"brimstone,fade,raze,viper,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Breeze,BBL Esports,"cypher,jett,sova,viper,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Breeze,FNATIC,"astra,neon,sage,sova,viper",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Breeze,Team Liquid,"astra,jett,sova,viper,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Breeze,Team Vitality,"jett,omen,sova,viper,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Corrode,Team Liquid,"astra,kayo,omen,sova,waylay",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Corrode,Team Vitality,"astra,chamber,phoenix,sova,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Haven,BBL Esports,"cypher,neon,omen,sova,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Haven,FNATIC,"killjoy,omen,sova,viper,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Haven,Natus Vincere,"killjoy,omen,sova,viper,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Haven,Team Heretics,"cypher,neon,omen,sova,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Pearl,GIANTX,"astra,kayo,killjoy,neon,sova",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Pearl,Gentle Mates,"astra,cypher,fade,neon,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Pearl,Team Liquid,"brimstone,fade,killjoy,waylay,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Pearl,Team Vitality,"astra,fade,sage,tejo,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Split,Natus Vincere,"chamber,omen,raze,skye,viper",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Split,Team Heretics,"fade,omen,raze,viper,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Abyss,BBL Esports,"cypher,omen,sova,waylay,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Abyss,Gentle Mates,"astra,brimstone,sova,waylay,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Abyss,Natus Vincere,"astra,omen,raze,skye,tejo",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Abyss,Team Vitality,"astra,sova,veto,waylay,yoru",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Bind,Gentle Mates,"astra,fade,viper,waylay,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Bind,Natus Vincere,"brimstone,raze,skye,tejo,viper",0.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Haven,BBL Esports,"cypher,neon,omen,sova,yoru",1.0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 3,Haven,Team Vitality,"killjoy,omen,sova,viper,yoru",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,BBL Esports,"cypher,deadlock,jett,omen,sova",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,Eternal Fire,"astra,cypher,jett,phoenix,sova",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,FNATIC,"jett,kayo,omen,sova,vyse",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,FUT Esports,"cypher,neon,omen,phoenix,sova",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,Gentle Mates,"cypher,jett,omen,phoenix,sova",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,Team Heretics,"cypher,jett,neon,omen,sova",1.0,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,Team Liquid,"cypher,neon,omen,phoenix,sova",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Ascent,Team Vitality,"neon,omen,phoenix,sova,vyse",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Eternal Fire,"brimstone,neon,skye,viper,waylay",1.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,FNATIC,"brimstone,neon,skye,viper,waylay",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,FUT Esports,"brimstone,neon,raze,skye,viper",1.0,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,GIANTX,"brimstone,neon,skye,tejo,viper",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Gentle Mates,"brimstone,neon,skye,viper,waylay",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Karmine Corp,"brimstone,gekko,raze,skye,viper",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Natus Vincere,"brimstone,chamber,neon,skye,viper",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Team Heretics,"astra,chamber,neon,skye,viper",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Team Liquid,"brimstone,neon,phoenix,skye,viper",1.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Bind,Team Vitality,"brimstone,fade,neon,phoenix,viper",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,BBL Esports,"jett,neon,omen,sova,viper",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,Eternal Fire,"astra,jett,kayo,neon,sova",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,FNATIC,"harbor,kayo,neon,sova,viper",0.75,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,FUT Esports,"jett,neon,omen,sova,viper",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,GIANTX,"neon,omen,skye,sova,viper",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,Karmine Corp,"astra,jett,omen,skye,sova",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,Natus Vincere,"cypher,neon,phoenix,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,PCIFIC Esports,"jett,kayo,omen,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,Team Heretics,"chamber,neon,sage,sova,viper",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,Team Liquid,"kayo,neon,omen,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Breeze,Team Vitality,"harbor,jett,kayo,sova,viper",0.5,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,BBL Esports,"brimstone,cypher,jett,neon,tejo",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,Eternal Fire,"astra,cypher,neon,tejo,waylay",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,FNATIC,"brimstone,cypher,fade,neon,phoenix",1.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,FUT Esports,"breach,brimstone,cypher,neon,raze",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,Gentle Mates,"breach,brimstone,fade,neon,veto",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,Karmine Corp,"astra,fade,kayo,vyse,waylay",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,Natus Vincere,"chamber,fade,neon,omen,viper",1.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,PCIFIC Esports,"astra,neon,skye,tejo,veto",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,Team Heretics,"brimstone,cypher,fade,neon,raze",0.8,5
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Fracture,Team Liquid,"breach,brimstone,killjoy,neon,raze",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,BBL Esports,"breach,cypher,jett,omen,sova",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,FNATIC,"cypher,neon,omen,phoenix,sova",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,FUT Esports,"cypher,neon,omen,sova,waylay",0.75,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,GIANTX,"cypher,neon,omen,phoenix,sova",0.75,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,Gentle Mates,"fade,neon,omen,phoenix,sova",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,Karmine Corp,"cypher,fade,neon,omen,phoenix",0.75,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,PCIFIC Esports,"neon,omen,sova,veto,viper",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,Team Heretics,"cypher,jett,neon,omen,sova",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,Team Liquid,"killjoy,neon,omen,phoenix,skye",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Haven,Team Vitality,"killjoy,neon,omen,sova,viper",0.6,5
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,BBL Esports,"fade,neon,omen,raze,vyse",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Eternal Fire,"cypher,fade,neon,omen,raze",0.8333,6
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,FNATIC,"fade,killjoy,neon,omen,viper",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,FUT Esports,"fade,neon,omen,viper,waylay",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,GIANTX,"chamber,fade,neon,omen,viper",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Gentle Mates,"fade,neon,omen,raze,viper",0.25,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Karmine Corp,"cypher,fade,neon,omen,phoenix",0.0,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Natus Vincere,"chamber,fade,neon,omen,viper",0.5,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,PCIFIC Esports,"fade,neon,omen,sage,veto",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Team Heretics,"fade,neon,omen,raze,vyse",0.6667,9
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Team Liquid,"cypher,fade,neon,omen,raze",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Lotus,Team Vitality,"fade,omen,raze,viper,vyse",0.5,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,BBL Esports,"astra,cypher,neon,sova,waylay",0.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Eternal Fire,"astra,cypher,fade,neon,phoenix",1.0,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,FUT Esports,"astra,cypher,fade,neon,phoenix",0.0,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,GIANTX,"astra,cypher,fade,tejo,waylay",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Gentle Mates,"astra,cypher,fade,neon,phoenix",1.0,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Karmine Corp,"astra,fade,jett,tejo,waylay",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Natus Vincere,"astra,chamber,sova,tejo,waylay",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,PCIFIC Esports,"astra,fade,neon,raze,veto",1.0,1
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Team Heretics,"astra,fade,harbor,neon,skye",0.25,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Team Liquid,"astra,fade,killjoy,neon,phoenix",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Pearl,Team Vitality,"astra,chamber,kayo,neon,sova",1.0,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,BBL Esports,"neon,omen,raze,skye,viper",0.3333,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,Eternal Fire,"fade,neon,omen,raze,viper",0.5,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,FNATIC,"astra,neon,raze,skye,viper",1.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,FUT Esports,"neon,omen,raze,skye,viper",0.5,4
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,GIANTX,"astra,neon,skye,viper,waylay",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,Gentle Mates,"jett,neon,raze,skye,viper",0.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,Natus Vincere,"fade,neon,omen,raze,viper",0.5,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,PCIFIC Esports,"astra,fade,neon,raze,viper",0.2,5
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,Team Heretics,"astra,fade,neon,raze,vyse",1.0,2
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,Team Liquid,"astra,neon,raze,skye,viper",0.6667,3
VCT 2026: EMEA Stage 1,All Stages,All Match Types,Split,Team Vitality,"fade,neon,omen,raze,viper",0.5,4
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Bind,Eternal Fire,"brimstone,neon,skye,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Bind,FNATIC,"brimstone,neon,skye,viper,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Bind,FUT Esports,"brimstone,neon,skye,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Bind,Gentle Mates,"brimstone,neon,skye,viper,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Bind,Natus Vincere,"brimstone,chamber,neon,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Bind,Team Heretics,"astra,chamber,neon,skye,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Breeze,BBL Esports,"astra,jett,kayo,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Breeze,Eternal Fire,"astra,cypher,jett,kayo,sova",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Breeze,FNATIC,"harbor,iso,neon,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Breeze,PCIFIC Esports,"jett,kayo,omen,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Haven,FUT Esports,"killjoy,neon,omen,sova,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Haven,GIANTX,"cypher,neon,omen,phoenix,sova",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Haven,Gentle Mates,"cypher,neon,omen,phoenix,sova",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Haven,Karmine Corp,"fade,jett,omen,tejo,vyse",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Haven,Team Liquid,"killjoy,neon,omen,phoenix,skye",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Haven,Team Vitality,"killjoy,neon,omen,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Lotus,Eternal Fire,"neon,omen,raze,skye,veto",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Lotus,FNATIC,"fade,killjoy,omen,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Lotus,Natus Vincere,"chamber,fade,neon,omen,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Lotus,Team Heretics,"chamber,harbor,neon,omen,skye",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,FUT Esports,"astra,fade,killjoy,neon,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,GIANTX,"astra,cypher,fade,tejo,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,Gentle Mates,"astra,cypher,fade,neon,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,Karmine Corp,"astra,fade,tejo,vyse,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,Natus Vincere,"astra,chamber,sova,tejo,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,Team Heretics,"astra,chamber,harbor,neon,skye",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,Team Liquid,"astra,fade,killjoy,neon,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Pearl,Team Vitality,"astra,chamber,kayo,neon,sova",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Split,BBL Esports,"neon,omen,skye,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 1,Split,PCIFIC Esports,"astra,fade,raze,viper,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Bind,FUT Esports,"brimstone,neon,raze,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Bind,Natus Vincere,"brimstone,chamber,neon,skye,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Bind,Team Heretics,"astra,chamber,neon,skye,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Bind,Team Liquid,"brimstone,neon,phoenix,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Breeze,FNATIC,"harbor,kayo,neon,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Breeze,Team Vitality,"harbor,jett,kayo,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Fracture,FUT Esports,"breach,brimstone,cypher,neon,raze",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Fracture,Gentle Mates,"breach,brimstone,fade,neon,veto",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Fracture,Karmine Corp,"astra,fade,kayo,vyse,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Fracture,Natus Vincere,"chamber,fade,neon,omen,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Haven,GIANTX,"cypher,neon,omen,phoenix,sova",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Haven,Gentle Mates,"fade,neon,omen,veto,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Haven,Karmine Corp,"cypher,fade,neon,omen,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Haven,PCIFIC Esports,"chamber,neon,omen,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,BBL Esports,"astra,cypher,neon,sova,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,Eternal Fire,"astra,cypher,fade,neon,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,GIANTX,"astra,cypher,fade,tejo,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,Gentle Mates,"astra,cypher,fade,neon,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,Karmine Corp,"astra,fade,jett,omen,veto",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,PCIFIC Esports,"astra,fade,neon,raze,veto",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,Team Heretics,"astra,chamber,harbor,neon,skye",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Pearl,Team Liquid,"astra,fade,killjoy,neon,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,BBL Esports,"jett,omen,raze,skye,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,Eternal Fire,"astra,fade,neon,raze,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,FNATIC,"astra,neon,raze,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,FUT Esports,"neon,omen,raze,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,GIANTX,"astra,neon,skye,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,Natus Vincere,"fade,neon,omen,raze,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,PCIFIC Esports,"astra,fade,neon,raze,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 2,Split,Team Vitality,"fade,neon,omen,raze,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Bind,Eternal Fire,"brimstone,neon,skye,viper,vyse",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Bind,Team Vitality,"brimstone,fade,neon,phoenix,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Breeze,FUT Esports,"jett,neon,omen,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Breeze,Team Liquid,"kayo,neon,omen,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Fracture,Karmine Corp,"astra,fade,kayo,vyse,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Fracture,Team Heretics,"brimstone,cypher,fade,neon,raze",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Haven,BBL Esports,"breach,cypher,jett,omen,sova",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Haven,FUT Esports,"cypher,jett,neon,omen,sova",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Haven,GIANTX,"cypher,neon,omen,phoenix,sova",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Haven,Karmine Corp,"cypher,fade,neon,omen,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Haven,Team Heretics,"cypher,neon,omen,phoenix,sova",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Haven,Team Liquid,"killjoy,neon,omen,phoenix,skye",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,BBL Esports,"fade,neon,omen,raze,vyse",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,Eternal Fire,"fade,neon,omen,raze,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,FNATIC,"fade,killjoy,neon,omen,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,GIANTX,"chamber,fade,neon,omen,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,Gentle Mates,"fade,neon,omen,raze,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,Karmine Corp,"fade,neon,omen,vyse,waylay",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,Natus Vincere,"chamber,fade,neon,omen,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,PCIFIC Esports,"fade,neon,omen,sage,veto",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,Team Heretics,"fade,neon,omen,raze,vyse",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Lotus,Team Vitality,"fade,killjoy,neon,omen,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Pearl,Gentle Mates,"astra,cypher,fade,neon,phoenix",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Pearl,Natus Vincere,"astra,chamber,neon,sova,tejo",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Split,BBL Esports,"astra,fade,neon,raze,vyse",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Split,FNATIC,"astra,neon,raze,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Split,GIANTX,"astra,neon,skye,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 3,Split,PCIFIC Esports,"astra,fade,neon,raze,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Bind,FNATIC,"brimstone,neon,skye,viper,waylay",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Bind,FUT Esports,"brimstone,neon,raze,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Bind,GIANTX,"brimstone,neon,skye,tejo,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Bind,Karmine Corp,"brimstone,gekko,raze,skye,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Bind,Natus Vincere,"brimstone,neon,skye,viper,vyse",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Bind,Team Liquid,"brimstone,neon,phoenix,skye,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Breeze,BBL Esports,"jett,neon,omen,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Breeze,FNATIC,"harbor,kayo,neon,sova,viper",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Breeze,GIANTX,"neon,omen,skye,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Breeze,Team Vitality,"harbor,jett,kayo,sova,viper",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Fracture,Eternal Fire,"brimstone,cypher,neon,skye,tejo",1.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Fracture,Gentle Mates,"breach,brimstone,fade,neon,veto",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Fracture,PCIFIC Esports,"astra,neon,skye,tejo,veto",0.0,1
VCT 2026: EMEA Stage 1,Group Stage,Week 4,Fracture,Team Heretics,"brimstone,cypher,fade,neon,raze",1.0,1
